bugId,effectiveness,keywords,tokens
53714,1,mislead output skip cointain fragment web fragment tl ds server messag apach jasper tld cach tld jar info jar scan tl ds ds enabl debug log complet list rs found ja scan startup jsp compil good ad util jar scanner properti won log messag print tl ds web,mislead log output jar skip cointain web fragment jar web fragment tl ds start server messag org apach jasper compil tld locat cach tld scan jar info jar scan tl ds tl ds enabl debug log logger complet list ja rs scan tl ds found skip unneed ja rs scan improv startup time jsp compil time good ad tomcat util scan default jar scanner jar skip properti web fragment won scan log messag print tl ds web fragment found jar
53725,2,java io io corrupt gzip,zip respons result java io io corrupt gzip trailer gunzip
53758,1,dynam registr map logic class apach catalina core applic method servlet map pattern logic regist filter context paramet pass context add map context add filter context map logic method match filter map context filter filter map match context filter map map els context add filter map filter rev trunk,dynam filter registr map logic invert class org apach catalina core applic filter registr method add map servlet add map url pattern invert logic regist filter context paramet match pass true filter context add filter map method match context add filter map filter map els context add filter map filter map logic ultim method match context add filter map filter map els context add filter map filter map match context add filter map filter map els context add filter map filter map svn rev trunk
53783,1,file web,static resourc jsp file web inf lib jar meta inf resourc found
42181,1,bound pars chunk header org http request java bound org http chunk pars chunk header chunk filter input filter read chunk filter java org filter chunk chunk java org apach http input buffer request buffer java org http process http org protocol http process http protocol org util net pool pool org tomcat util net leader thread leader util thread pool control thread java lang thread run,arrai index bound pars chunk header apr org apach coyot http http processor process error finish request java lang arrai index bound org apach coyot http filter chunk input filter pars chunk header chunk input filter java org apach coyot http filter chunk input filter read chunk input filter java org apach coyot http filter chunk input filter end chunk input filter java org apach coyot http intern input buffer end request intern input buffer java org apach coyot http http processor process http processor java org apach coyot http http base protocol http connect handler process connect http base protocol java org apach tomcat util net pool tcp endpoint process socket pool tcp endpoint java org apach tomcat util net leader worker thread run leader worker thread java org apach tomcat util thread thread pool control runnabl run thread pool java java lang thread run thread java
53793,1,webapp manag appnam appnam tabl list web applic tomcat manag webapp link link click browser result point href address text becaus web displai column manag command elsewher,webapp link manag point appnam appnam column tabl list web applic tomcat manag webapp link applic href link click browser navig result redirect link point directli href link address text becaus path web applic displai column manag command elsewher addit
53800,2,infint file context weld,infint loop caus file dir context cdi weld project eclips server modul publish
53801,5,nondeterminist secur constraint,nondeterminist behaviour secur constraint
53828,1,inbound outbound ws close statu privat void close outbound connect frame frame throw io frame final close close opcod statu statu exact context frame constant order opcod inspect michael,stream inbound close outbound connect ws frame close opcod statu privat void close outbound connect ws frame frame throw io ws outbound close frame final close constant opcod close line close opcod valid statu constant statu exact context call call frame client close frame constant statu order frame opcod inspect map statu shutdown michael
53713,3,solut jsp reader,perform tune solut jsp reader
52777,1,automat deploy session shut automat jvm schultz approach tomcat user event webapp count event thread thread start,automat shut version parallel deploy parallel deploy older version applic session shut automat releas tomcat jvm resourc christoph schultz suggest approach tomcat user list modifi parallel deploy code regist bean notif listen filter event expir session notif outgo webapp listen receiv notif check state session count suppos make part filter step session count start thread stop outgo webapp de regist listen instal session event listen count session ll count jmx suppos equal start thread instal timer thread poll interv minut session dead start thread idea cleanest tomcat fire bean event thing session count
53863,1,overrid default servlet tomcat initi map default load report servlet servlet public void startup final set class ctx xml web app ctx web context ctx set config web inf dispatch servlet registr dynam ctx add servlet dispatch dispatch ctx startup final conflict set dispatch add string conflict case,unabl overrid default servlet tomcat embed mode implement servlet initi add map becaus default servlet load report public final class sampl servlet initi implement servlet initi public void startup final set class final servlet context ctx throw servlet final xml web applic context app ctx xml web applic context app ctx set config locat web inf dispatch servlet servlet xml final servlet registr dynam dispatch ctx add servlet dispatch servlet dispatch servlet app ctx dispatch set load startup final set string conflict set dispatch add map final string conflict conflict set println conflict print test case attach
53854,1,directori list alias directori,default servlet directori list alias directori work
53986,2,end jsp compil,comment end tag preced directli dash caus jsp fail compil
53993,1,access load tomcat occasion access log valv request call http session invalid becaus question fix simpl check null return intern cours pattern includ lang null pointer log valv id log catalina valv access log valv valv org catalina core adapt log access log adapt java org core standard access java base log access base java apach catalina access base org apach connector coyot coyot java apach http processor process http java org apach coyot protocol abstract connect handler protocol tomcat util net io endpoint socket run io java java util concurr pool run worker pool executor java util thread pool executor run thread pool java java run java exist static session id element access log element overrid public element builder buf request request respons respons long null request session fals buf append session intern fals id buf append request null intern session request session intern fals intern id buf els buf,npe access log valv load test tomcat occasion np es access log valv request execut part load test call http session invalid mention becaus code question suscept multithread manipul session fix simpl check null return request session intern cours access log pattern includ log session id java lang null pointer org apach catalina valv access log valv session id element add element access log valv java org apach catalina valv access log valv log access log valv java org apach catalina core access log adapt log access log adapt java org apach catalina core standard engin log access standard engin java org apach catalina core base log access base java org apach catalina core base log access base java org apach catalina connector coyot adapt servic coyot adapt java org apach coyot http abstract http processor process abstract http processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net io endpoint socket processor run io endpoint java java util concurr thread pool executor run worker thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java exist code conveni protect static class session id element implement access log element overrid public void add element string builder buf date date request request respons respons long time request null request session fals null buf append request session intern fals line id intern els buf append els buf append fix request session fals null session intern session request session intern fals intern session null buf append intern session id intern els buf append els buf append
54010,1,code bug connector org apach jk coyot request scheme mb st boolean ssl byte xxx secur req set case constant scheme similar assign ssl sc make becaus bit ssl ad potenti bug packet bit sc kei incorrect trigger redirect messag correct honor bit ssl delet line assign http spuriou packet low free correct tomcat code misunderstand code case pleas,suggest code improv avoid potenti bug connector jk java org apach jk common handler request java coyot request scheme mb assign st boolean ssl msg byte ssl xxx req set secur true req scheme set string http case ajp constant sc ssl cert req scheme set string http similar assign sc ssl cipher sc ssl session case make sens becaus packet bit field design ssl st ad pose potenti bug packet bit ssl field suffix sc ssl kei pair incorrect trigger wrong redirect messag point http locat simpl correct honor bit ssl field packet delet line assign http chanc spuriou packet low threat free semant correct tomcat code line code remain misunderstand code case pleas kindli point
54017,1,instanc constant gener class object gener gener tag handler directli object caus overhead alloc hash code hash map detail target coerc param attr attribut editor attribut attribut standard privat string class string string attr class string attribut prop editor class string class return class org apach runtim jsp info properti class canon class els class return jsp util boolean attribut boolean jsp util boolean els class return jsp util attribut els return jsp byte char return jsp coerc attribut charact class return jsp util attribut els return jsp coerc primit doubl doubl class util attribut return jsp primit float attribut els class return jsp util int attribut els integ return jsp util attribut els short return util els class jsp util coerc short long util coerc primit long long class attribut els object class return els string canon class apach runtim jsp properti manag class class attr,string instanc gener constant string gener convert string target class object class gener gener string attribut tag handler directli target class object class creat string instanc caus overhead memori alloc hash code recalu kei hash map detail code param target class coerc string param string param attr attribut suppli param prop editor class properti editor attribut param attribut true attribut attribut jsp attribut standard action fals otherwis privat string convert string class string string attr class prop editor class boolean attribut string attribut prop editor class null string class canon return class org apach jasper runtim jsp runtim librari bean info properti editor class class attr prop editor class canon class els string class return els boolean class return jsp util coerc primit boolean attribut els boolean class return jsp util coerc boolean attribut els byte class return jsp util coerc primit byte attribut els byte class return jsp util coerc byte attribut els char class return jsp util coerc char attribut els charact class return jsp util coerc charact attribut els doubl class return jsp util coerc primit doubl attribut els doubl class return jsp util coerc doubl attribut els float class return jsp util coerc primit float attribut els float class return jsp util coerc float attribut els int class return jsp util coerc int attribut els integ class return jsp util coerc integ attribut els short class return jsp util coerc primit short attribut els short class return jsp util coerc short attribut els long class return jsp util coerc primit long attribut els long class return jsp util coerc long attribut els object class return string els string class canon return class org apach jasper runtim jsp runtim librari properti editor manag class class attr
54012,1,context java code code gener set,page context tag file gener java code code gener jstl tagplugin set
54045,1,replic map failur static stack tcp ping tcp failur detector messag dispatch membership interceptor static thread tcp detector heartbeat call member fals call basic check perform basic check add member membership member aliv thread check member aliv exist side call channel abstract replic map call call tcp wrong note synchron isn tcp failur member member member membership equival heavi tcp check node issu replic tcp disapear map replic send channel option ack miss node personnali failur heartbeat avoid perform tcp ping interceptor perform forc doesn fix fix avoid ad member add member membership side add member tcp failur perform check check fix replic map work acknoledg,replic map don tcp failur detector static configur tribe stack tcp ping interceptor tcp failur detector messag dispatch interceptor static membership interceptor work static cluster side thread call tcp failur detector heartbeat call check member fals call perform basic check synchron membership perform basic check miss static node add miss member membership membership member aliv thread time work check member aliv remov doesn exist side thread call channel member abstract replic map call call tcp failur detector member return wrong unavail node note synchron membership isn tcp failur detector member member member membership equival method becaus heavi lock thread tcp failur detector check node aliv issu abstract replic map tcp failur detector node disapear replic map replic map channel send option default channel send option ack messag miss node fail personnali overrid tcp failur detector heartbeat avoid perform basic check static configur tcp ping interceptor call perform forc check doesn fix replic map issu fix avoid ad miss member membership list add method member aliv member impl membership side effect add member tcp failur detector perform basic check check method ad node doesn fix abstract replic map issu work acknoledg node code tomcat arnoud
54022,3,comet socket disconnect window newer,comet event end event suspend socket disconnect run tomcat nativ tcnativ dll window vista window server newer
54054,1,servlet paramet pass environ,cgi servlet paramet pass shell environ
53867,1,page context impl escap,perform tune solut page context impl xml escap
54067,1,upgrad respons transfer chunk,upgrad respons transfer encod chunk invalid
54068,1,fragment incorrectli detect circular,web fragment sort incorrectli detect circular refer
54076,1,spnego stateless ness incompat state,spnego authent stateless ness incompat state client
54127,2,outbound,ws outbound miss ping method
54096,1,env reject type servlet type public constructor string charact fix list context listen line accept env env type java io env env var lib tomcat env entri,env entri reject legal type servlet type env entri type public constructor singl string charact argument tomcat accept fix list type context listen line legal web xml accept tomcat env entri env entri locat env entri env entri type java io file env entri type env entri var lib tomcat env entri env entri
54115,44,http client test,minor enhanc http client test helper class
54124,1,inform javax shown apach impl dispatch context servlet string log log debug check attribut async request uri set attribut async request path set attribut async set attribut string string request equal servlet request async info,wrong javax servlet async request uri inform javax servlet async path info miss shown org apach catalina core async context impl dispatch servlet context string overrid public void dispatch servlet context context string path log debug enabl log debug dispatch check request attribut async request uri null request set attribut async request uri request request uri request queri string request set attribut async context path request context path request set attribut async servlet path request servlet path request set attribut async queri string request queri string async request uri request request uri equal defin servlet dispatch request paramet async path info miss
54123,1,servlet async timeout process,servlet spec violat async timeout process
54087,1,http incorrectli header,http connector incorrectli throw invalid modifi header
54141,1,realm nest deep,configur realm nest level deep
54143,1,displai memori manag,add displai perm gen memori pool usag statu page manag webapp
54144,3,process java io tagplugin,process java io reader tagplugin
54207,1,url context factori refer properti javadoc org java context factori factori java namespac import note factori java url prefix ul li jndi set environ pkg prefix apach detail jndi link javax spi context java java hashtabl ul author version id org apach catalina util packag correct tc apach,java url context factori javadoc refer defunct packag initi context properti javadoc org apach java java url context factori context factori java namespac import note factori java url prefix ul li ad java factori url pkg org apach catalina util properti jndi properti file li li set environ variabl context url pkg prefix includ org apach catalina util packag detail found jndi document link javax spi manag url context java lang string java util hashtabl li ul author remi maucherat version id org apach catalina util packag correct tc tc org apach
54198,1,http servlet respons send error doc descript null intern gener html messag doc duplic error int method alter server default html format server error page messag set text error page declar code pass serv nativ speaker method call send error add error java verbatim oracl api reveal explicitli,improv http servlet respons send error int java doc descript method call send error int null intern gener html page messag mention doc assum respons empti duplic paragraph send error int string method alter server default creat respons html format server error page specif messag set content type text html error page declar made web applic statu code pass serv back improv case nativ speaker add method effect call send error int null add send error int string java doc verbatim copi oracl servlet api reveal inform explicitli patch doc svn apach org
54220,1,report valv,error report valv invok error respons
54241,81,impl,npe bodi content impl
54256,1,report jar didn report error tomcat descript resourc speed immens reproduc jar file war inf lib manifest mf file file put line class space error append messag improv modifi valid applic locat io caught ad version test suggest code move catch locat manifest ja rs resourc null ad code make declar resourc assign resourc resourc stream resourc content manifest jmanifest input add claus nex applic becaus ioex throw io valid string ioex final string dir context resourc string public string null null origin email konstantin catch final apach catalina standard context start depend io io invalid read java java jar read manifest java util jar stream jar input java jar jar stream init jar stream java catalina manifest extens valid apach catalina extens valid valid extens valid apach core standard context org catalina lifecycl base lifecycl org apach catalina base intern base org standard apach util base org catalina start base org apach standard intern standard engin org apach catalina base base org core standard start standard java org apach lifecycl start java catalina core standard intern java apach catalina base start base java org apach catalina catalina start reflect nativ method impl nativ method accessor invok accessor reflect accessor invok method java method method catalina startup java catalina bootstrap util attribut read attribut problem busi,enhanc report jar file error post mail list oct didn end creat report error tomcat problem descript append nice inform context find caus problem quickli file resourc problem speed troubleshoot immens reproduc jar file war file web inf lib folder manifest mf file jar file put line class path note space period caus error load applic append end messag show suggest improv suggest modifi extens valid valid applic line locat resourc nice io caught inform resourc ad wrap becaus overhead version tomcat run sourc compil test suggest straight forward suggest code code move resourc catch locat manifest bundl ja rs resourc resourc null ad enumer bind ne null code make exist declar resourc assign resourc resourc obj modifi input stream resourc stream content manifest jmanifest manifest input stream code add catch claus throw catch nex jump check applic becaus resourc catch io ioex ad throw io valid problem resourc string ioex ad final problem resourc proper string suggest file dir context class file resourc string method line public string string ad return file null null file string ad ad note origin email thread konstantin kolinko file resourc string ad catch io doabl final oct org apach catalina core standard context start intern error depend check java io io invalid header field java util jar attribut read attribut java java util jar manifest read manifest java java util jar jar input stream init jar input stream java java util jar jar input stream init jar input stream java org apach catalina util extens valid manifest extens valid java org apach catalina util extens valid valid applic extens valid java org apach catalina core standard context start intern standard context java org apach catalina util lifecycl base start lifecycl base java org apach catalina core base start intern base java org apach catalina core standard host start intern standard host java org apach catalina util lifecycl base start lifecycl base java org apach catalina core base start intern base java org apach catalina core standard engin start intern standard engin java org apach catalina util lifecycl base start lifecycl base java org apach catalina core standard servic start intern standard servic java org apach catalina util lifecycl base start lifecycl base java org apach catalina core standard server start intern standard server java org apach catalina util lifecycl base start lifecycl base java org apach catalina startup catalina start catalina java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach catalina startup bootstrap start bootstrap java org apach catalina startup bootstrap main bootstrap java java util jar attribut read report attribut problem busi
54247,12,destroi server,jmx remot lifecycl listen destroi server
54260,42,pointer,jsp unload null pointer tag file
54370,32,method el,npe map method el
54262,1,absolut order turn order element servlet classpath discuss requir web fragment list order workaround list shouldn,empti absolut order turn web fragment absolut order element disabl servlet initi classpath scan discuss issu requir web fragment list word absolut order turn web fragment workaround list web fragment doesn exist shouldn
54284,1,util object throw filter insid context initi method context instanc call context add filter null path prefix add url path org filter start filter null java null util java org apach core filter config filter core applic filter filter applic filter org core filter init applic filter org core start standard java org apach catalina start intern apach util base start apach catalina core child java org apach catalina core add child java org apach add org apach catalina startup host deploi org apach host run host config util concurr runnabl adapt util concurr futur sync util task futur java util concurr pool worker util thread worker thread java run dec pm core context start dec pm apach start context due previou filter illeg argument add filter handl,util object throw npe anonym filter reproduc insid context initi method servlet context listen instanc call context add filter null arbitrari filter path prefix add map url pattern null fals path prefix dec pm org apach catalina core standard context filter start start filter null java lang null pointer org apach tomcat util model util object util java org apach catalina core applic filter config regist jmx applic filter config java org apach catalina core applic filter config init filter applic filter config java org apach catalina core applic filter config init applic filter config java org apach catalina core standard context filter start standard context java org apach catalina core standard context start intern standard context java org apach catalina util lifecycl base start lifecycl base java org apach catalina core base add child intern base java org apach catalina core base add child base java org apach catalina core standard host add child standard host java org apach catalina startup host config deploi descriptor host config java org apach catalina startup host config deploi descriptor run host config java java util concurr executor runnabl adapt call executor java java util concurr futur task sync run futur task java java util concurr futur task run futur task java java util concurr thread pool executor run worker thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java dec pm org apach catalina core standard context start intern error filter start dec pm org apach catalina core standard context start intern context startup fail due previou error null filter throw illeg argument context add filter filter handl null gracefulli
54248,1,issu request case applic charset utf bom fetch reader reader servic ajp correctli correctli thread includ review tomcat recycl convert data doesn reset instanti ensur prove call reset recycl instanti input problem resolv temporarili issu code input stream encod content insid applic,retriev content bom request reader issu request content includ bom case content type applic xml charset utf content bom ff fe fetch util buffer reader reader request servic ajp thread work correctli encod correctli charact fetch subsequ request thread includ bom bom deliv applic review tomcat code recycl method convert simpli ensur socket data complet flush underli input stream doesn reset don instanti ensur subsequ request bom consum prove test ad call reset recycl method instanti underli input stream problem resolv ve temporarili resolv issu applic code request input stream request charact encod encod content insid applic
54380,1,mapper event state parent call regist,mapper listen lifecycl event check state parent call regist wrapper
54382,1,ssi file specif comment activ ssi restart tomcat creat put file folder ssi,nullpoint activ ssi load html file specif comment activ ssi tomcat restart tomcat creat html file comment put html file webapp folder tomcat html file tomcat nullpoint ssi servlet class ssi class found
54381,1,websocket inbound receipt pong api ping ws outbound report data method op code opcod intend ping messag server return pong leav half util pong frame load byte buffer buffer void pong byte op implement receipt final altern,websocket stream inbound report receipt pong tomcat websocket api send ping frame server ws outbound report receipt pong stream inbound data method els op code constant opcod pong op intend ping heartbeat messag ping inform server extens return pong leav half util suggest stream inbound fix data method els op code constant opcod pong pong frame pai load add method pong byte buffer buffer protect void pong byte buffer buffer op implement overrid handl pong receipt heartbeat logic data mark final altern workaround
54377,1,remot ip filter correctli set attribut access remot ip filter class request log enabl request set request set attribut access log host attribut request remot attribut request protocol request log server port integ request problem remot host ip filter republish access displai,remot ip filter correctli set request attribut access log remot ip filter class code publish request attribut access log request attribut enabl request set attribut access log remot addr attribut request remot addr request set attribut access log remot host attribut request remot host request set attribut access log protocol attribut request protocol request set attribut access log server port attribut integ request server port problem sourc request request remot addr request remot host written remot ip filter simpli republish access log displai correct
54387,1,url caus warn ve mal function web xml de uri warn run referenc map overwritten xml file servlet caus random predict order prevent warn startup servlet map url servlet print dact servlet servlet simfret print dact servlet cotacao servlet servlet servlet simfret web report servlet servlet servlet servlet pattern secur relatorio map servlet map servlet servlet pattern secur relatorio map servlet pdf report print secur relatorio public print boleto servlet secur relatorio http servlet,servlet url caus warn ve found interest mal function applic copi map portion web xml creat servlet forgot de uri tomcat deploi applic warn run applic referenc servlet work map overwritten xml file made addit test annot servlet behavior servlet map caus random access determin predict order prevent break exist applic big warn log startup deploy applic servlet map url problem web xml servlet servlet print dact servlet servlet servlet class br simfret web print dact servlet servlet class servlet servlet servlet cotacao report servlet servlet servlet class br simfret web cotacao report servlet servlet class servlet servlet map servlet print dact servlet servlet url pattern secur relatorio action url pattern servlet map servlet map servlet cotacao report servlet servlet url pattern secur relatorio action url pattern servlet map annot java servlet file web servlet pdf report print url pattern secur relatorio report public class pdf report print extend abstract base servlet web servlet print boleto servlet url pattern secur relatorio report public class print boleto servlet extend http servlet
54379,1,implement support post construct pre destroi element xml,implement support post construct pre destroi element web xml
54406,1,bio ssl cipher protocol nio share jsse ssl implement handl cipher ssl attribut nio configur attribut directli ssl make creat superset collect cipher ibm jd ks cipher jsse vice prefix bio filter cipher protocol ssl lead unexpectedli unwittingli configur nio logic connector filter request support oper util interfac modifi protocol treat list option fail error connect,nio bio connector handl unsupport ssl cipher ssl enabl protocol nio bio connector share jsse base ssl implement handl cipher ssl enabl protocol attribut nio connector set configur attribut directli ssl engin fail unsupport make creat portabl superset collect cipher imposs ibm jd ks support cipher suit jsse vice versa tl ssl prefix support option java bio connector attempt filter support ssl implement issu cipher protocol support silent default ssl implement lead unexpectedli unwittingli insecur configur propos modifi nio connector logic bio connector filter request cipher protocol support oper ssl util interfac modifi cipher protocol filter logic treat explicit list unsupport option set support cipher protocol warn fail visibl error ssl connect attempt
54438,1,realm base line found,bug fix introduc null pointer realm base java line user found jdbc
54440,2,tag init npe ant jasper task,tag plugin manag init throw npe ant jasper task
54324,1,support disabl tl prevent,support requir disabl tl compress prevent crime attack
54450,1,inject resourc inject target inject request receiv javax found env entri bound context context lookup java org context context java context lookup context java lookup context java core default manag lookup method resourc instanc manag java default process annot default instanc manag org apach catalina manag instanc instanc manag java catalina instanc manag manag java core load servlet java org catalina alloc standard wrapper core standard wrapper valv valv org apach catalina core context valv standard context org catalina authent base authent java catalina invok host java org apach report error report apach catalina core valv java org apach connector servic adapt org abstract processor apach coyot abstract connect handler abstract protocol java tomcat util io java java util concurr executor worker util executor run java java lang thread inject target declar apach catalina default instanc class map rest skip patch comment,inject fail part servlet properti resourc inject target servlet annot properti inject target declar web xml request servlet receiv javax found env entri bound context unabl find env entri org apach context lookup context java org apach context lookup context java org apach context lookup context java org apach context lookup context java org apach catalina core default instanc manag lookup method resourc default instanc manag java org apach catalina core default instanc manag process annot default instanc manag java org apach catalina core default instanc manag instanc default instanc manag java org apach catalina core default instanc manag instanc default instanc manag java org apach catalina core standard wrapper load servlet standard wrapper java org apach catalina core standard wrapper alloc standard wrapper java org apach catalina core standard wrapper valv invok standard wrapper valv java org apach catalina core standard context valv invok standard context valv java org apach catalina authent authent base invok authent base java org apach catalina core standard host valv invok standard host valv java org apach catalina valv error report valv invok error report valv java org apach catalina core standard engin valv invok standard engin valv java org apach catalina connector coyot adapt servic coyot adapt java org apach coyot http abstract http processor process abstract http processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net io endpoint socket processor run io endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java problem applic inject target declar org apach catalina core default instanc manag popul annot cach class map string string setter method evalu rest skip propos patch test case forward comment violeta
54448,1,type recogn env field primit type field annot resourc public class resourc map env http request http respons resp io request receiv alloc javax resourc resourc resourc env factori java javax spi manag java java apach context context org java org context org default instanc manag instanc manag java org apach core manag process org apach default manag default manag org catalina core manag instanc java catalina wrapper load servlet standard org apach core wrapper wrapper org apach wrapper java catalina core invok standard context org catalina authent authent base invok base java org invok host valv java catalina error report valv apach engin valv standard engin valv apach catalina connector adapt coyot coyot http process http protocol connect handler process abstract java org tomcat net io processor run io endpoint concurr task executor java concurr run thread pool executor java lang thread run java method primit type wrapper field interpret env resourc env ref apach startup web annot set add resourc resourc attach patch solv case,field primit type annot resourc recogn env entri servlet field primit type field annot resourc public class servlet extend http servlet resourc map privat int env entri protect void http servlet request req http servlet respons resp throw servlet io request servlet receiv alloc servlet servlet javax creat resourc instanc org apach factori resourc env factori object instanc resourc env factori java javax spi manag object instanc manag java org apach context lookup context java org apach context lookup context java org apach context lookup context java org apach context lookup context java org apach catalina core default instanc manag lookup field resourc default instanc manag java org apach catalina core default instanc manag process annot default instanc manag java org apach catalina core default instanc manag instanc default instanc manag java org apach catalina core default instanc manag instanc default instanc manag java org apach catalina core standard wrapper load servlet standard wrapper java org apach catalina core standard wrapper alloc standard wrapper java org apach catalina core standard wrapper valv invok standard wrapper valv java org apach catalina core standard context valv invok standard context valv java org apach catalina authent authent base invok authent base java org apach catalina core standard host valv invok standard host valv java org apach catalina valv error report valv invok error report valv java org apach catalina core standard engin valv invok standard engin valv java org apach catalina connector coyot adapt servic coyot adapt java org apach coyot http abstract http processor process abstract http processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net io endpoint socket processor run io endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java becaus method primit type convert wrapper field interpret env entri resourc env ref org apach catalina startup web annot set add resourc context resourc string string attach patch solv issu test case forward comment violeta
54458,1,data sourc realm info sql data sourc log encount sql error block log string sourc usernam detail password attempt,data sourc realm info sql password method data sourc realm log inform encount sql error catch block catch sql log error sm string data sourc realm password usernam final detail sql intermitt resort subclass password attempt figur wrong
54466,1,detail error,file inform detail error compil java file gener tag file
54476,1,param group group method param member destin param destin length,incorrect param specif javadoc tribe group group channel send method param destin member destin length param destin member destin length
53869,1,solut resolv jsp context wrapper issu,perform tune solut resolv cascad jsp context wrapper issu
54496,1,tribe membership member impl string class string builder catalina tribe membership member impl class class,tribe membership member impl string class public string string string builder buf string builder org apach catalina tribe membership member impl class cover static member class aris
54497,1,webapp thread leak test trunk jdk run test ws webapp class loader check map leak uncaught ultim child stop execut org apach lifecycl fail engin context java util concurr futur java java util futur task futur apach catalina core intern base org apach base stop lifecycl base org apach catalina core base stop call org core stop child call base java util sync futur task concurr task run futur task util pool worker pool executor java java pool executor worker run pool executor java java thread run java caus lifecycl stop standard engin tomcat context apach base stop lifecycl base java caus lifecycl compon org catalina stop lifecycl base org core context context org catalina java caus java lang pointer sun reflect field accessor obj unsaf field accessor impl sun reflect unsaf object field accessor impl lang field org apach webapp class check local map webapp class loader java org catalina webapp class check thread webapp loader java org apach loader webapp loader webapp class loader stop webapp java org loader webapp loader loader lifecycl base java small buffer client text messag caus error fail standard apach catalina fail server lifecycl stop lifecycl java org catalina stop tomcat catalina startup test base java org catalina fail stop compon standard servic org apach util base java org core stop server java util lifecycl base java catalina lifecycl fail stop compon catalina util lifecycl base stop lifecycl java org catalina core standard servic stop standard servic java catalina lifecycl base stop base caus apach catalina lifecycl fail stop apach catalina core base base apach util lifecycl base lifecycl base thought catch throwabl check caus fail stop failur method call arrai member unexpectedli,runtim webapp class loader check thread local map leak caus lifecycl observ test tomcat trunk win xp bit jdk run test ws web socket apr tomcat nativ rc occur npe webapp class loader check thread local map leak uncaught caus lifecycl ultim failur stop tomcat stderr child fail stop java util concurr execut org apach catalina lifecycl fail stop compon standard engin tomcat standard host localhost standard context java util concurr futur task sync futur task java java util concurr futur task futur task java org apach catalina core base stop intern base java org apach catalina util lifecycl base stop lifecycl base java org apach catalina core base stop child call base java org apach catalina core base stop child call base java java util concurr futur task sync run futur task java java util concurr futur task run futur task java java util concurr thread pool executor run worker thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java caus org apach catalina lifecycl fail stop compon standard engin tomcat standard host localhost standard context org apach catalina util lifecycl base stop lifecycl base java caus org apach catalina lifecycl fail stop compon webapp loader org apach catalina util lifecycl base stop lifecycl base java org apach catalina core standard context stop intern standard context java org apach catalina util lifecycl base stop lifecycl base java caus java lang null pointer sun reflect unsaf field accessor impl ensur obj unsaf field accessor impl java sun reflect unsaf object field accessor impl unsaf object field accessor impl java java lang reflect field field java org apach catalina loader webapp class loader check thread local map leak webapp class loader java org apach catalina loader webapp class loader check thread local leak webapp class loader java org apach catalina loader webapp class loader clear refer webapp class loader java org apach catalina loader webapp class loader stop webapp class loader java org apach catalina loader webapp loader stop intern webapp loader java org apach catalina util lifecycl base stop lifecycl base java testcas testcas test small text buffer client text messag sec caus error fail stop compon standard server org apach catalina lifecycl fail stop compon standard server org apach catalina util lifecycl base stop lifecycl base java org apach catalina startup tomcat stop tomcat java org apach catalina startup tomcat base test tear tomcat base test java caus org apach catalina lifecycl fail stop compon standard servic tomcat org apach catalina util lifecycl base stop lifecycl base java org apach catalina core standard server stop intern standard server java org apach catalina util lifecycl base stop lifecycl base java caus org apach catalina lifecycl fail stop compon standard engin tomcat org apach catalina util lifecycl base stop lifecycl base java org apach catalina core standard servic stop intern standard servic java org apach catalina util lifecycl base stop lifecycl base java caus org apach catalina lifecycl child fail stop org apach catalina core base stop intern base java org apach catalina util lifecycl base stop lifecycl base java thought catch throwabl check leak method caus fail stop compon failur method call tabl arrai member evalu null unexpectedli
