bugId,effectiveness,text,keywords
52777,1,automat shut version parallel deploy parallel deploy older version applic session shut automat releas tomcat jvm resourc christoph schultz suggest approach tomcat user list modifi parallel deploy code regist bean notif listen filter event expir session notif outgo webapp listen receiv notif check state session count suppos make part filter step session count start thread stop outgo webapp de regist listen instal session event listen count session ll count jmx suppos equal start thread instal timer thread poll interv minut session dead start thread idea cleanest tomcat fire bean event thing session count,automat shut deploy
52792,1,incomplet error messag lookup resourc bound,incomplet error messag lookup bound
52833,1,npe upgrad maven plugin goal run tomcat conf dir emb version gener npe log org apach catalina util lifecycl base stop lifecycl base java org apach catalina util lifecycl base start lifecycl base java org apach catalina startup catalina start catalina java org apach tomcat maven plugin tomcat run abstract run mojo start abstract run mojo java org apach tomcat maven plugin tomcat run abstract run mojo execut abstract run mojo java org apach maven plugin default build plugin manag execut mojo default build plugin manag java org apach maven lifecycl intern mojo executor execut mojo executor java org apach maven lifecycl intern mojo executor execut mojo executor java org apach maven lifecycl intern mojo executor execut mojo executor java org apach maven lifecycl intern lifecycl modul builder build project lifecycl modul builder java org apach maven lifecycl intern lifecycl modul builder build project lifecycl modul builder java org apach maven lifecycl intern lifecycl starter singl thread build lifecycl starter java org apach maven lifecycl intern lifecycl starter execut lifecycl starter java org apach maven default maven execut default maven java org apach maven default maven execut default maven java org apach maven cli maven cli execut maven cli java org apach maven cli maven cli main maven cli java org apach maven cli maven cli main maven cli java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org codehau plexu classworld launcher launcher launch enhanc launcher java org codehau plexu classworld launcher launcher launch launcher java org codehau plexu classworld launcher launcher main exit code launcher java org codehau plexu classworld launcher launcher main launcher java,maven tomcat conf gener npe log org apach catalina lifecycl base stop base java apach util lifecycl start lifecycl base org apach catalina startup catalina start catalina org tomcat tomcat run start org tomcat maven run mojo build plugin manag mojo build plugin maven lifecycl intern java lifecycl intern java maven lifecycl intern mojo java org maven lifecycl lifecycl modul build builder org apach maven lifecycl builder build project lifecycl modul builder apach maven intern lifecycl singl thread build java intern lifecycl starter lifecycl java org maven maven org apach maven maven maven java org cli cli main maven java apach maven main maven reflect invok nativ method accessor impl java reflect deleg accessor impl invok method accessor lang reflect invok org plexu classworld launcher launch java org codehau launcher launch launcher plexu classworld exit code launcher java codehau plexu launcher launcher java
52846,1,programmat login user databas realm return error imho http servlet request login defin login config login authent login config http servlet request login user databas realm gener princip memori user set session authent base invok princip regist session set request becaus memori user set request princip realm base role return fals result error return,authent base princip session set request
52850,1,miscellan fix tomcat memori leak detect code problem descript tomcat memori leak detect issu detect fix code test sun jv ms lot reflect base code work ibm jdk test tomcat sourc test org apach catalina loader run successfulli incomplet protect tomcat classload memori leak categori threadloc memori leak kei displai correctli warn messag deal indirect refer threadloc org apach catalina loader webapp class loader load child object incorrectli travers object classload hierarchi classload hierarchi problem conclus extens test ibm jd ks clean sanit reflect code stop executor timer thread ibm jdk ad test detect threadloc leak thread leak thread local leak report correct load child method addit expung stale entri method make code resili leak detect scenario,code work ibm jdk tomcat sourc org catalina loader run protect tomcat classload memori leak
52926,1,npe process socket sporad issu trigger proxi error nio connector nginx caus drop connect end stream tomcat tomcat log show error alloc socket processor java lang null pointer org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller cancel kei nio endpoint java org apach tomcat util net nio endpoint poller timeout nio endpoint java org apach tomcat util net nio endpoint poller run nio endpoint java java lang thread run thread java code process socket line nio endpoint attach set comet notifi fals reset reg attach fetch line kei attach attach kei attach socket attach fals socket attach method method inde capabl return null null check multipl locat inconsist,socket sporad trigger error nio connect end tomcat error socket org util endpoint socket endpoint java apach tomcat util nio poller cancel kei java org apach endpoint java tomcat nio nio lang thread run java code process line set fals reg fetch socket method
52954,1,broken android http digest support,http digest
52955,1,add thread factori implement executor servic deploi applic,add thread implement
52957,1,class cast remov valv,remov valv
52974,1,found thrown field method annot resourc annot,found annot resourc annot
52998,3,perform issu express factori instanc,express factori instanc
53008,2,test case basic authent,test basic
53032,1,ant jasper task fail run xml namespac output error,jasper fail output error
53056,1,add apr version number tcnativ version info log messag tcnativ start emit inform catalina pr pm org apach catalina core apr lifecycl listen init info load apr base apach tomcat nativ librari apr pm org apach catalina core apr lifecycl listen init info apr capabl pv true sendfil true accept filter fals random true nice apr version displai tcnativ version open ssl version,apr apr info apr pv sendfil accept random
53063,5,inconsist document connector max connect properti,max properti
53067,1,web socket implement issu wrap request,web implement
53074,1,websocket java net socket timeout read time caus server xml connect timeout default connect timeout set caus issu web socket connect java net socket timeout read time java net socket input stream socket read nativ method java net socket input stream read socket input stream java org apach coyot http upgrad upgrad bio processor read upgrad bio processor java org apach catalina websocket ws frame frame ws frame java org apach catalina websocket ws input stream frame ws input stream java org apach catalina websocket stream inbound data stream inbound java org apach coyot http upgrad upgrad processor upgrad dispatch upgrad processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net io endpoint socket processor run io endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java increas delai issu timeout occur,java timeout time connect timeout default connect caus web socket connect socket read java socket input stream socket read method read input stream java org apach http upgrad processor org apach catalina ws frame frame ws java org apach ws input stream frame ws input stream org apach stream inbound inbound org upgrad processor java org abstract abstract connect handler abstract protocol java org io socket java util task pool executor java thread thread java lang delai timeout
53081,1,webapp class loader caus java lang memori error find resourc intern,webapp class java lang memori find resourc intern
53087,1,backup manag replic session access time,backup replic access
53090,1,servlet superclass inject target,superclass inject target
53180,1,default instanc manag popul annot cach incomplet check valid setter method,instanc manag annot incomplet valid method
53225,1,illeg state zip file close resourc webfrag jar jre memori leak prevent listen remov,zip close webfrag jar prevent listen
53230,1,custom error map manag max activ session exceed,map max activ
53266,1,servlet initi crash catalina dependci present servlet initi handl type annot class handl type annot due miss jar file catalina crash java lang arrai store sun reflect annot type present proxi caus java lang arrai store sun reflect annot type present proxi sun reflect annot annot parser pars class arrai annot parser java sun reflect annot annot parser pars arrai annot parser java sun reflect annot annot parser pars member annot parser java sun reflect annot annot parser pars annot annot parser java sun reflect annot annot parser pars annot annot parser java sun reflect annot annot parser pars annot annot parser java java lang class init annot class java java lang class annot class java org apach catalina startup context config process servlet initi context config java org apach catalina startup context config web config context config java org apach catalina startup context config configur start context config java org apach catalina startup context config lifecycl event context config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java org apach catalina core standard context start intern standard context java org apach catalina util lifecycl base start lifecycl base java line thrown handl type ht sci class annot handl type class,servlet initi type annot class type annot due jar file catalina java lang store sun reflect annot type present
53285,1,web app configur fail secur role ref role link,app configur ref
53301,1,servlet init method call embed tomcat embed tomcat servlet init method call apach direct memori unit test check tomcat launch tomcat maven plugin mvn tomcat run case init method correctli call,embed tomcat servlet method call direct memori
53322,1,odd decapit infer java bean properti setter inject target,java setter inject
53337,2,illeg state render jsp start async,start async
53339,1,class found web socket servlet jndi lookup insid open method stream inbound class code work move jnp ja rs server lib webapp lib code work fine anywher els method error http bio exec test javax initi context instanti class org jnp interfac context factori root java lang class found org jnp interfac context factori javax spi manag initi context manag java javax initi context default init ctx initi context java javax initi context init initi context java javax initi context init initi context java test test stream inbound open test java org apach catalina websocket stream inbound upgrad complet stream inbound java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net io endpoint socket processor run io endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java,open method stream inbound class
53342,1,start tomcat stop fail bind throw context stop throw lifecycl main thread stop start stop thread host engin remain becaus start stop thread demon thread result main thread stop acceptor thread stop aliv time set start stop executor thread pool executor start stop thread intern start stop thread intern time unit start stop queue order avoid bind wait requir make start stop thread demon thread,stop fail throw stop throw lifecycl main thread stop stop thread host
53354,1,filter map doesn find web filter filter invoc order web filter user forc explicitli filter map web xml work combin web filter filter glassfish boss web filter filter filter public class filter implement filter web filter filter filter public class filter implement filter filter map filter filter filter url pattern url url pattern filter map filter map filter filter filter url pattern url url pattern filter map fail tomcat confus url pattern set caus java lang illeg argument filter map url pattern servlet org apach catalina core standard context valid filter map standard context java org apach catalina core standard context add filter map standard context java org apach catalina deploi web xml configur context web xml java org apach catalina startup context config web config context config java org apach catalina startup context config configur start context config java org apach catalina startup context config lifecycl event context config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina util lifecycl base fire lifecycl event lifecycl base java org apach catalina core standard context start intern standard context java org apach catalina util lifecycl base start lifecycl base java,filter map doesn find web filter web filter filter web xml work combin boss filter class filter filter web filter filter filter filter url filter map filter url tomcat confus url set java lang filter servlet org apach catalina context valid map java org core add filter map context java org deploi web xml web xml org apach startup web config config org apach catalina configur context java catalina startup config lifecycl event java lifecycl java org util base java apach core context java lifecycl java
53373,6,whitespac delimit context alias readabl,context alias readabl
53398,2,incorrect tag xml respons call manag statu xml true,xml manag statu
53406,2,stack overflow connector found trunk jun java lang stack overflow error org apach catalina core standard context valv event standard context valv java org apach catalina valv valv base event valv base java org apach catalina core standard host valv event standard host valv java org apach catalina valv valv base event valv base java org apach catalina valv valv base event valv base java org apach catalina core standard engin valv event standard engin valv java org apach catalina connector coyot adapt event coyot adapt java org apach coyot http http nio processor event http nio processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java org apach tomcat util net nio endpoint process socket nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach tomcat util net nio endpoint poller add nio endpoint java org apach coyot http http nio protocol http connect handler long poll http nio protocol java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach coyot http http nio protocol http connect handler process http nio protocol java,found jun java apach catalina context valv valv java apach valv base valv base org catalina core host event host valv java org apach valv valv base valv org valv base event base java org catalina engin event engin valv apach catalina coyot event coyot java org apach http nio processor event http nio org abstract abstract process abstract java org coyot http http handler run nio java tomcat util process socket nio java org apach tomcat util nio endpoint poller add nio endpoint java org poller add nio java org apach coyot http nio connect handler nio protocol org apach coyot abstract abstract protocol java apach coyot http http http handler process java apach nio endpoint processor run java apach tomcat socket endpoint util endpoint poller add nio endpoint java nio nio endpoint org coyot http http nio http handler long http nio coyot abstract abstract handler process abstract org http nio connect handler process http nio protocol apach nio endpoint processor run nio endpoint java apach util process nio endpoint java apach util poller add endpoint java nio endpoint poller nio endpoint java http http coyot protocol org apach http protocol http handler http java endpoint apach endpoint socket nio endpoint org apach util endpoint java apach tomcat util nio endpoint java org apach http protocol http connect handler long http nio coyot abstract abstract connect java org coyot http http connect process java org tomcat util endpoint socket processor run nio apach tomcat util endpoint nio endpoint java org apach util nio endpoint apach nio endpoint add http http nio protocol apach coyot abstract protocol abstract process abstract protocol apach coyot http connect process org tomcat util endpoint processor run nio org apach nio process endpoint java org util endpoint apach tomcat util nio endpoint add nio endpoint java apach coyot http protocol http poll http apach coyot process coyot http nio http http protocol apach nio socket processor run nio endpoint apach util process nio java tomcat util nio endpoint poller add java util nio endpoint poller add nio org apach coyot http nio http long poll http nio apach coyot abstract connect abstract org apach coyot http protocol http process http nio protocol java tomcat nio endpoint nio endpoint org tomcat util java org apach tomcat endpoint add nio endpoint add nio endpoint java apach http connect handler poll http nio protocol protocol connect handler process java apach coyot http protocol http nio util endpoint socket run nio org apach endpoint socket nio endpoint org util nio endpoint poller nio endpoint java tomcat nio nio endpoint org coyot http http nio connect handler long http java abstract org coyot http http nio http protocol tomcat nio socket processor endpoint org tomcat util endpoint process socket nio endpoint org tomcat add nio org util nio endpoint poller endpoint coyot protocol connect long http java org apach coyot protocol connect java coyot http nio http connect nio protocol org apach tomcat nio endpoint processor run nio java org apach tomcat util nio socket nio endpoint org tomcat nio poller add nio endpoint org apach util nio endpoint add org http http nio http nio java org apach coyot abstract protocol org apach coyot http nio http http nio java org socket nio java org util endpoint java apach util nio endpoint poller java apach nio endpoint add endpoint java org nio protocol http connect handler nio protocol apach coyot protocol abstract connect handler process apach coyot http process http nio protocol
53421,1,bean el resolv class bean properti throw incorrect messag properti found bean el resolv class bean properti line method write read throw properti found implement wrong throw properti found messag ctx properti writabl object type descriptor owner type becaus assembl messag properti descriptor readabl type type descriptor properti type properti type owner properti owner bean type cours develop prefer receiv messag bean type doesn properti becaus properti found,bean properti properti found
53450,1,deploy applic root context hang forev scenario run tomcat deploi applic root context deploy hang forev tread dump suspici localhost start stop daemon prio tid nid wait condit ebf java lang thread state wait park sun misc unsaf park nativ method park wait java util concurr lock reentrant read write lock nonfair sync java util concurr lock lock support park lock support java java util concurr lock abstract queu synchron park check interrupt abstract queu synchron java java util concurr lock abstract queu synchron acquir queu abstract queu synchron java java util concurr lock abstract queu synchron acquir abstract queu synchron java java util concurr lock reentrant read write lock write lock lock reentrant read write lock java org apach catalina core base remov listen base java org apach catalina core standard engin access log listen uninstal standard engin java org apach catalina core standard engin access log listen event standard engin java org apach catalina core base fire event base java org apach catalina core base add child intern base java org apach catalina core base add child base java org apach catalina core standard host add child standard host java org apach catalina startup host config deploi directori host config java org apach catalina startup host config deploi directori run host config java java util concurr executor runnabl adapt call executor java java util concurr futur task sync run futur task java java util concurr futur task run futur task java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java read lock acquir org apach catalina core base fire event base java listen invok process event access log listen invok org apach catalina core standard engin access log listen uninstal standard engin java caus call write lock org apach catalina core base remov listen base java reentrant read write lock state upgrad read write lock reentranc downgrad write lock read lock acquir write lock read lock releas write lock upgrad read lock write lock violeta georgieva,deploy dump suspici localhost start stop daemon prio tid nid ebf java state park sun misc reentrant read write sync java util concurr lock support park java concurr lock synchron park check queu java concurr queu synchron queu queu java abstract queu synchron java util reentrant read lock lock reentrant read write lock org core base base engin access log listen uninstal java org apach catalina core access event engin org apach catalina base fire event java org core add intern base org apach base add java org host add host org catalina startup config org config directori host config util runnabl adapt call executor java java task sync task java java util java java util pool executor pool executor util pool executor pool executor java java lock org apach core listen access apach core log listen engin java lock catalina remov listen write lock upgrad write lock downgrad write lock write read releas write upgrad read lock lock
53460,3,error handl activ session jsp,session jsp
53465,3,map read resourc web xml,map read resourc
53469,1,bug respons char chunk cc respons char chunk cc introduc introduc bug bug id url encod resourc org apach wicket markup html wicket event refer wicket event js lm caus illeg argument method java lang illeg argument org apach catalina connector respons respons java org apach catalina connector respons absolut respons java org apach catalina connector respons encod url respons java org apach catalina connector respons facad encod url respons facad java org apach wicket protocol http web respons encod url web respons java org apach wicket protocol http request web request code strategi encod web request code strategi java run applic tomcat work issu,respons char chunk cc respons cc id resourc apach wicket refer event lm illeg java lang argument org apach catalina connector respons respons java org apach connector respons apach catalina respons encod respons encod url facad java org apach wicket protocol http web respons url web respons wicket web strategi encod web request strategi work
53481,3,support ssl op cipher server prefer ssl honor cipher order,ssl ssl
53498,4,atom violat bug becaus misus concurr collect,misus concurr collect
53513,1,race condit order oper session replic node startup configur node run tomcat custom session manag extend delta manag start intern method call super start intern perform addit initi review code delta manag start intern call cluster session turn call wait send session requir state transfer return true timeout trust node start initi sync session data node complet prior start intern method exit prior initi case confirm repeatedli log find session length inial number race condit process messag session data transfer complet messag trace state transfer set true handl session transfercomplet callback method callback call prior session data receiv debug log output slightli scrub show order messag jul pm org apach catalina session delta manag cluster session info manag wwwtest request session state org apach catalina tribe membership member impl oper timeout session state receiv jul pm org apach catalina session delta manag messag receiv fine manag wwwtest receiv session messag type session state transfer org apach catalina tribe membership member impl jul pm org apach catalina session delta manag handl session transfercomplet fine manag wwwtest receiv node session state transfer jul pm org apach catalina session delta manag messag receiv fine manag wwwtest receiv session messag type session data org apach catalina tribe membership member impl jul pm org apach catalina session delta manag handl session data fine manag wwwtest receiv session state data,order messag jul pm org apach catalina session delta manag session info manag wwwtest session state org apach catalina tribe membership
53529,1,call interrupt interrupt interrupt class org apach catalina tribe group group channel java line org apach catalina tribe group interceptor block coordin java line org apach catalina tribe group interceptor tcp ping interceptor java line org apach catalina tribe membership mcast servic impl java line org apach juli async file handler java line line org apach tomcat util net apr endpoint java line org apach tomcat util net nio block selector java line line org apach tomcat util thread thread pool executor java line affect previou releas affect tomcat,class apach tribe group java apach catalina tribe group interceptor block coordin catalina tribe group interceptor tcp ping interceptor java org tribe membership servic impl org juli file line java org apach tomcat util selector line org apach util executor line affect previou releas tomcat
53535,1,memori perform context config web config,context web config
53541,1,bug virtual webapp featur custom tag badli support error org apach jasper jasper absolut uri http java sun jsp jstl core resolv web xml jar file deploi applic,virtual webapp featur
53545,1,jsp forward action static resourc caus illeg state insid classic custom tag,jsp forward action caus illeg custom
53574,1,metadata complet true servlet defin jsp work servlet defin servlet servlet version info servlet servlet jsp file web inf svnrevis jsp jsp file servlet map servlet map servlet version info servlet servlet url pattern svnrevis url pattern servlet map work fine metadata complet true receiv info mark servlet version info servlet unavail lip org apach catalina core standard wrapper valv invok alloc servlet version info servlet javax servlet servlet servlet class servlet version info servlet org apach catalina core standard wrapper load servlet standard wrapper java org apach catalina core standard wrapper alloc standard wrapper java org apach catalina core standard wrapper valv invok standard wrapper valv java org apach catalina core standard context valv invok standard context valv java org apach catalina core standard host valv invok standard host valv java org apach catalina valv error report valv invok error report valv java org apach catalina core standard engin valv invok standard engin valv java org apach catalina connector coyot adapt servic coyot adapt java org apach coyot ajp ajp nio processor process ajp nio processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java java util concurr thread pool executor run worker thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java,servlet defin servlet servlet version info servlet servlet jsp file web inf svnrevis jsp jsp file servlet map servlet map servlet version info servlet servlet url svnrevis url servlet map work
53606,1,null pointer tcp ping interceptor start int method initi failur detector resp static member tcp failur detector resp static membership interceptor found channel interceptor stack tcp failur detector resp static membership interceptor futur call send ping fail becaus failur detector resp static member wasn initi weak refer static membership interceptor null fix initi weak refer replac weak refer tcp failur detector failur detector null weak refer static membership interceptor static member null weak refer tcp failur detector failur detector weak refer tcp failur detector weak refer static membership interceptor static member weak refer static membership interceptor check field dereferenc send ping protect void send ping failur detector null failur detector null refer failur detector piggi back dude failur detector check member true els static static member null static member null send ping messag static member member els send ping messag member affect tomcat fred arnoud,tcp ping interceptor
53607,1,messag set ping tcp ping interceptor fail null pointer channel data data packag length ad data set messag byte buffer tcp ping data fals tcp ping interceptor send ping messag function protect void send ping messag member member member null member length return channel data data channel data true gener uniqu id data set address local member fals data set timestamp system time milli data set option option flag data set messag byte buffer tcp ping data fals super send messag member data null catch channel log warn unabl send tcp ping error tomcat fred,messag set ping tcp ping fail channel data data length
53624,2,send redirect doesn work dispatch async context,dispatch context
53641,1,wrong websocket subprotocol implement rfc section handl subprotocol request correct check sec web socket protocol sec web socket protocol client web socket servlet class,websocket socket protocol web socket class
53654,1,jsp file recompil file base tld url jasper code support jar url url common web applic parti protocol url file protocol base url jsp file recompil access target page code locat compil date method gener handler url,jsp target page
53697,3,java lang null pointer org apach coyot http http apr processor action intern http apr processor java hit tomcat url test function wait minut intermit connect interrupt messag browser full trace aug pm org apach catalina connector coyot adapt event null aug pm org apach catalina connector coyot adapt event java lang null pointer org apach coyot http http apr processor action intern http apr processor java org apach coyot http abstract http processor action abstract http processor java org apach coyot respons action respons java org apach catalina connector coyot adapt event coyot adapt java org apach coyot http http apr processor event http apr processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net apr endpoint socket processor run apr endpoint java java util concurr thread pool executor run worker thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java aug pm org apach coyot http http apr processor event error process request java lang null pointer org apach coyot http http apr processor action intern http apr processor java org apach coyot http abstract http processor action abstract http processor java org apach coyot request action request java org apach catalina connector request remot addr request java org apach catalina connector request remot host request java org apach catalina valv access log valv host element add element access log valv java org apach catalina valv access log valv log access log valv java org apach catalina core access log adapt log access log adapt java org apach catalina core base log access base java org apach catalina core base log access base java org apach catalina connector coyot adapt event coyot adapt java org apach coyot http http apr processor event http apr processor java org apach coyot abstract protocol abstract connect handler process abstract protocol java org apach tomcat util net apr endpoint socket processor run apr endpoint java java util concurr thread pool executor run worker thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java addit inform hp proliant dl ghz processor cent os app run websocket blead edg atmospher grail url chrome firefox simulatn,java lang pointer org apach coyot http http apr processor action intern http apr processor java hit tomcat url function intermit interrupt messag browser
53700,1,intern nio output buffer unus debug code class intern nio output buffer includ field int total defin line javadoc method bodi javadoc appli privat synchron int write socket invalid method javadoc field run total byte written method field referenc system println statement comment field code shcould delet field privat long cours move invalid method javadoc,class intern nio output buffer includ int total line method appli
53702,1,url pattern jsp properti group process,jsp group
53713,3,perform tune solut jsp reader,jsp reader
53714,1,mislead log output jar skip cointain web fragment jar web fragment tl ds start server messag org apach jasper compil tld locat cach tld scan jar info jar scan tl ds tl ds enabl debug log logger complet list ja rs scan tl ds found skip unneed ja rs scan improv startup time jsp compil time good ad tomcat util scan default jar scanner jar skip properti web fragment won scan log messag print tl ds web fragment found jar,scan tl ds
53725,2,zip respons result java io io corrupt gzip trailer gunzip,java io io gzip
53758,1,dynam filter registr map logic invert class org apach catalina core applic filter registr method add map servlet add map url pattern invert logic regist filter context paramet match pass true filter context add filter map method match context add filter map filter map els context add filter map filter map logic ultim method match context add filter map filter map els context add filter map filter map match context add filter map filter map els context add filter map filter map svn rev trunk,paramet match pass filter context add filter map method
53777,1,abil bundl jaa configur webappp,bundl jaa configur webappp
53783,1,static resourc jsp file web inf lib jar meta inf resourc found,file web
53793,1,webapp link manag point appnam appnam column tabl list web applic tomcat manag webapp link applic href link click browser navig result redirect link point directli href link address text becaus path web applic displai column manag command elsewher addit,href address text web applic column manag command
53800,2,infint loop caus file dir context cdi weld project eclips server modul publish,infint file context weld
53801,5,nondeterminist behaviour secur constraint,nondeterminist secur constraint
53828,1,stream inbound close outbound connect ws frame close opcod statu privat void close outbound connect ws frame frame throw io ws outbound close frame final close constant opcod close line close opcod valid statu constant statu exact context call call frame client close frame constant statu order frame opcod inspect map statu shutdown michael,exact context frame close frame constant statu order
53854,1,default servlet directori list alias directori work,directori list alias directori
53863,1,unabl overrid default servlet tomcat embed mode implement servlet initi add map becaus default servlet load report public final class sampl servlet initi implement servlet initi public void startup final set class final servlet context ctx throw servlet final xml web applic context app ctx xml web applic context app ctx set config locat web inf dispatch servlet servlet xml final servlet registr dynam dispatch ctx add servlet dispatch servlet dispatch servlet app ctx dispatch set load startup final set string conflict set dispatch add map final string conflict conflict set println conflict print test case attach,overrid default servlet tomcat initi map default load report servlet servlet public void startup final set class ctx xml web app ctx web context ctx set config web inf dispatch servlet registr dynam ctx add servlet dispatch dispatch ctx startup final conflict set dispatch add string conflict case
53867,1,perform tune solut page context impl xml escap,page context impl escap
53869,1,perform tune solut resolv cascad jsp context wrapper issu,solut resolv jsp context wrapper issu
53986,2,comment end tag preced directli dash caus jsp fail compil,end jsp compil
53987,1,log uncov http method combin secur constraint error secur hole secur constraint defin http method url situat detect web applic start log,error constraint http url web applic start log
